exp_id	parent_exp	depth	path	specialist	status	val_bpb	delta_vs_best	hypothesis
439	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/439	loss	discard	1.074849	+0.000762	Focal cross-entropy γ=0.25 (w_t=(1−p_t)^0.25 · CE) — training-only hard-example-focused loss SHARPENING, untested opposite direction vs softening failures (exp_428 label_smoothing +0.003372, exp_425 u² position-weight +0.001618) on the sharpened-attention exp_377 stack.
440	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/440	meta	discard	1.074245	+0.000158	Continue exp_336's proven DOWN trend on MUON_WD_MLP: 0.115 to 0.105 (same -0.010 absolute step magnitude). The.mlp.* matrix group has shown repeated wins from reducing Muon WD (0.125 to 0.115 kept Delta=-0.000109); probing one more proven-magnitude step to test whether the slope continues or the optimum is near 0.110.
441	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/441	opt	size_blocked	1.074482		Decouple Muon Nesterov lookahead coefficient from the cooled buf-update momentum: fix lookahead at 0.95 constant while buf μ still tracks exp_010/324's warmdown cool.
442	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/442	quant	discard	1.074531	+0.000444	FP64 Cholesky chain + H symmetrization in GPTQ: factor H in double precision (symmetrized first) to eliminate fp32 round-off amplification in the upper-triangular error-propagation step, critical at the narrow damping=1.01 operating point.
443	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/443	ttt	discard	1.074766	+0.000679	Three-group TTT optimizer: extend the partial-correlation √-rule from looped blocks to tied tok_emb (1/√2 ≈ 0.707 LR dampener) since tie_embeddings makes tok_emb.weight a dual-path (input lookup + output projection) 2×-amplified parameter, analogous to the looped-block 3×-amplification.
444	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/444	reg	size_blocked	1.074348		Split scalar AdamW group: isolate q_gain params into a sub-group with weight_decay=0 (the rest keep h.adam_wd=0.005). q_gain init=5.25 is ~5x every other scalar, so 0.005 relative WD biases toward softer attention.
445	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/445	arch	size_blocked	1.076088		Lower rope_base 10000→2048 (match train_seq_len): untouched axis in this tree — only rope_dims was explored. At seq_len=2048 with rope_dims=16 (8 freq pairs), base=10000 gives slowest period ~62800 (~30× seq_len), wasting rotational spectrum. Base=2048 shifts slowest period to ~4080 (~2× seq_len, half-cycle across ctx) and packs intermediate frequencies at wavelengths usable within 2048 tokens. Zero params, zero code-byte growth (single-literal default change; not harness-injected).
446	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/446	curr	size_blocked	1.075477		Replace per-shard random 8-permutation with Van der Corput [0,4,2,6,1,5,3,7] rotated by shard index, so first-consumed phase is deterministic VDC[si%8]: guarantees all 8 phase buckets covered in first 8 shards (vs coupon-collector ~2-3 uncovered with random draws from 12 shards).
447	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/447	meta	size_blocked	1.075907		Re-probe ema_decay 0.9965→0.998: exp_003's kept value (Δ=-0.000776) appears to have been lost in later rebase chains — current best snapshot still defaults to 0.9965. Wider EMA half-life (~286→~693 iters) better averages the 58%-wallclock warmdown tail where LR→0. Anchored by exp_006 (0.999 discard), so 0.998 is the validated peak from the axis's original bracket and untested under current arch (recurrence + TTT + late QAT + position-weighted CE).
448	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/448	eval	eval_budget_overrun	1.076884		Skip TTT SGD training on the FIRST chunk (in addition to the already-skipped last chunk): chunk 0 runs un-adapted post-GPTQ model so gradients × max cos_lr=1.0 × Nesterov@0.9 × 5 epochs pollute the momentum buffer carried into every subsequent chunk. Symmetric to existing last-chunk skip; untried axis.
449	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/449	loss	size_blocked	1.178578		Mean-preserving ANTI-FOCAL CE (w_t = p_t^0.25 detached, renormalized to mean=1): direct inverse of exp_439's failed focal sharpening — downweights inherently-unpredictable hard tokens, upweights context-predictable ones, LR-magnitude-neutral
450	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/450	quant	size_blocked	1.073985		Hessian-weighted row scale in GPTQ: replace uniform W.std(dim=1) with sqrt(sum_j W_rj^2 * H_jj / sum_j H_jj) so per-row SDClip reference aligns with loss curvature — rows whose weights fall on high-activation columns get a larger scale (less outlier clipping where GPTQ error propagation concentrates).
451	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/451	opt	size_blocked	1.074712		Concave (sqrt-shape) Muon momentum warmup ramp: replace linear interpolation (1-frac_mm)*0.92+frac_mm*0.99 with sqrt(frac_mm)-shaped blend — same endpoints, reaches high momentum faster (0.955 at frac_mm=0.25 vs 0.9375 linear; 0.9695 at frac_mm=0.5 vs 0.955 linear); extends exp_088's proven "reach peak momentum earlier" via ramp SHAPE (orthogonal axis to duration, never probed).
452	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/452	reg	size_blocked	1.074541		Lower adam_wd 0.005 → 0.002 (-60%) on scalar AdamW group — probes untested midpoint between exp_177's kept 0.02→0.005 and exp_257's discarded 0.005→0.0. Softens the disproportionate pull on q_gain (init=5.25, ~5.25× the decay magnitude of init=1.0 scalars) while retaining anti-drift pressure that 0.0 loses.
453	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/453	tok	size_blocked	1.076075		Raise tied_embed_init_std 0.006 → 0.008 (+33%): untested interpolated value between current 0.006 (keep) and 0.02 (size_blocked exp_011); tests whether larger tied-embedding init magnitude helps vs prior 0.003→discard (+0.000526).
454	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/454	ttt	discard	1.074603	+0.000516	Raise TTT_LR 0.005 to 0.0055 (+10%): untested UP direction on TTT peak LR; symmetric probe to exp_416 (0.0045, dBPB=+0.000176). Both downward moves regressed monotonically, suggesting LR minimum may lie above 0.005.
455	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/455	arch	size_blocked	1.076064		All-sequential residuals: parallel_residual_start 7 to 11 so every block uses sequential x->attn->mlp path.
456	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/456	curr	discard	1.075602	+0.001515	Coordinate phase_order across shards: replace per-shard independent rng.permutation(8) with a SINGLE random permutation rotated by shard-index, so the first-epoch phase of the first 8 shards per rank covers all 8 buckets deterministically (fixes coupon-collector shortfall: independent perms leave ~1.6/8 buckets uncovered per rank in 600s where only ~1 phase-epoch/shard happens).
457	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/457	loss	size_blocked	1.075735		Steeper position-weighted CE: linspace(0.5,1.5,T) mean-preserving (3× amplitude of exp_156's proven 0.9→1.1). Aligns training grad with eval's late-context regime; prior linear>convex (156>186) so pushing the linear amplitude is the directed next step on this axis. exp_034 proposed this but harness-aborted before running — untested.
458	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/458	quant	size_blocked	1.074746		Magnitude-preserving Hessian-weighted row scale: same H.diag-weighted shape as exp_450 but per-matrix rescaled to match W.std(dim=1).mean(), salvaging exp_450's bpb win (1.073985) while keeping Q-code entropy / brotli artifact size at baseline.
459	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/459	meta	size_blocked	1.074311		Raise WARMDOWN_FRAC 0.72 → 0.78 (+8.3%): untested UP direction on a knob where both prior DOWN probes (exp_148 0.60 discard, exp_220 0.65 discard) hurt. Extends the smooth LR-decay tail that EMA integrates over — complements exp_003's kept EMA_DECAY widening and exp_324's kept warmdown-momentum-floor preservation (deepest-training phase proven beneficial).
460	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/460	eval	size_blocked	1.074665		Raise TTT base learning rate 0.005 → 0.0055 (+10%): UP direction on TTT LR axis never validated — exp_073 (+30%) harness_abort never ran, exp_372 (−20%) discarded +0.000301. Mild +10% probe stays within the proven "more adaptation" regime (exp_014/017 epochs kept).
461	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/461	opt	size_blocked	1.074795		Linearly tighten grad_clip_norm 0.3 → 0.2 during warmdown (only active when lr_scale<1): rejects outlier gradient directions more aggressively in the low-SNR tail, philosophically aligned with exp_324's momentum-floor keep. Peak/warmup regime unchanged.
462	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/462	reg	discard	1.074315	+0.000228	Split zero-init output projections (attn.proj + mlp.proj) into a 3rd Muon WD group at muon_wd_proj=0.125 — untested UP direction mirroring exp_406's failed LOWER (0.060 → +0.003). 0.125 matches exp_164's proven MLP value, applied specifically to residual-stream-writing projections.
463	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/463	ttt	discard	1.074770	+0.000683	Replace per-chunk TTT LR cosine decay with linear decay: identical peak (ttt_lr=0.005) and identical integral (0.5), but shifts LR from first quarter into mid-chunks where both adaptation signal and remaining future-scoring benefit are still high.
464	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/464	curr	size_blocked	1.075484		Stratified-random phase within each Latin-square bucket: replace fixed bucket-edge offset `k * (max_phase+1)//8` with uniform sample in `[k*bucket, (k+1)*bucket)`, preserving exp_142's coverage invariant while giving continuous phase diversity vs 8 discrete positions.
465	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/465	arch	size_blocked	1.074286		Expand q_gain shape from [num_heads] to [num_heads, head_dim] (all init=5.25) so each (head, dim) pair has its own Q-scaling — lets the model learn independent sharpening for the RoPE (first 16) vs NoPE (last 48) subspaces per head, structurally distinct from all prior q_gain/o_gain tweaks.
466	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/466	tok	discard	1.075080	+0.000993	Column-equi-std post-init of tied tok_emb.weight: after nn.init.normal_, rescale each of D=512 feature-dim columns to have EXACTLY std=tied_embed_init_std, eliminating the ~0.8% finite-sample per-column variance asymmetry that RMSNorm (feature-global-per-token) cannot correct — orthogonal axis to discarded row-space init variants (exp_019 equi-row-norm, exp_179 row-L2 cap).
467	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/467	loss	discard	1.074639	+0.000552	Re-add exp_156's proven gentle linear position-weighted CE (linspace 0.9 to 1.1) onto exp_377 which dropped PW-CE via stale rebase.
468	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/468	quant	size_blocked	1.074477		Tempered Hessian-weighted row scale with exponent alpha=0.5 (sqrt of H_diag): interpolates between uniform W.std (current best exp_377) and full H-weighting (exp_450, bpb=1.073985 but size_blocked). Sqrt compresses H-range so per-row scale variance drops, cutting brotli entropy cost while preserving relative-importance ordering.
469	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/469	eval	size_blocked	1.074316		Position-weighted TTT training CE (linspace(0.5, 1.5, seq_len), mean-preserving): aligns per-chunk SGD adaptation gradient with the sliding-window scoring regime, which evaluates only the last eval_stride positions per window (all with ≥1984 tokens of context). With only ~4 SGD steps per chunk, shifting gradient direction to emphasize late-position predictions matches the scored objective.
470	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/470	meta	size_blocked	1.074599		Lower embed_wd 0.085 to 0.080 gentle DOWN probe on tied tok_emb AdamW WD
471	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/471	opt	discard	1.074254	+0.000167	Tighter tok_emb LR floor at 0.08 (vs exp_420's 0.15 size_blocked at bpb=1.074286): floors only the AdamW-tok group's LR scale during the deepest ~5.8% of training (lr_scale<0.08), letting rare-token embedding rows keep refining while Muon/scalar/head fully decay. 3x less embedding drift than exp_420 so targets staying within the int8+brotli byte cap.
472	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/472	ttt	discard	1.074678	+0.000591	Cool TTT SGD momentum in lockstep with cosine LR schedule
473	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/473	reg	discard	1.074264	+0.000177	Encoder-vs-decoder MLP Muon WD split: decoder MLPs (blocks 5-10) get muon_wd_mlp_dec=0.125 (+8.7%), encoder MLPs (blocks 0-4) stay at 0.115 — novel axis orthogonal to prior type (exp_164) and loop-vs-non-loop (exp_346) splits.
474	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/474	curr	discard	1.077370	+0.003283	Block-shuffled within-shard sequence order (B=8): replace rng.permutation(num_sequences) with per-8-block shuffle, blocks kept in natural order. Untried axis — exp_047 probed stride, exp_456/464 probed phase; no prior trial touched the within-shard permutation structure.
